Obs.	statenum	casenum	vnumber	pnumber	city	county	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
19005	45	771	1	5	1870	75	11042016	4	11	2016	0	33.47555556	-80.85255278	1	8	0	0	0	4	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
19006	45	774	1	1	0	7	11052016	5	11	2016	0	34.73548611	-82.48704722	57	20	0	0	0	7	14	0	0	20	404	2015	0	0	1	0	0	0	0	96	
19007	45	776	1	1	0	11	09102016	10	9	2016	0	33.24046111	-81.40131111	59	20	0	0	0	3	4	0	0	20	2	2008	0	0	1	0	0	0	0	96	
19008	45	777	1	1	520	79	10202016	20	10	2016	0	34.05868889	-80.99788889	25	20	0	0	0	3	4	0	0	7	24	2012	0	0	1	0	0	0	0	00	
19009	45	777	1	2	520	79	10202016	20	10	2016	0	34.05868889	-80.99788889	23	20	0	0	0	99	4	0	0	7	24	2012	0	0	1	0	0	0	0	00	
19010	45	778	1	1	410	19	11062016	6	11	2016	0	32.78411111	-79.99802778	27	99	0	0	0	99	2	0	1	35	48	2016	0	0	1	28	8	0	0	96	
19011	45	780	2	1	0	41	11062016	6	11	2016	0	34.14854444	-79.84111389	32	20	0	0	0	3	4	0	0	35	47	2008	0	0	1	38	0	0	0	96	
19012	45	786	1	1	0	51	11082016	8	11	2016	0	33.87038056	-79.08580000	49	1	0	0	0	3	4	0	1	20	2	2015	0	0	1	0	0	0	0	96	
19013	45	786	1	2	0	51	11082016	8	11	2016	0	33.87038056	-79.08580000	51	1	0	0	0	7	4	0	1	20	2	2015	0	0	1	0	0	0	0	96	
19014	45	787	2	1	0	69	11082016	8	11	2016	0	34.67407500	-79.61725833	31	1	0	0	0	7	4	0	1	37	31	2012	0	0	1	28	0	0	0	96	
19015	45	789	3	1	0	41	11082016	8	11	2016	0	34.08524167	-80.02770833	37	8	0	0	0	3	4	0	1	37	32	2010	0	0	1	0	0	0	0	96	
19016	45	790	1	1	0	63	11082016	8	11	2016	0	33.78588056	-81.41208889	27	20	0	0	0	3	2	0	0	12	3	2012	0	0	1	0	0	0	0	96	
19017	45	791	3	1	0	83	11102016	10	11	2016	0	34.96423056	-82.00528056	45	1	0	0	0	3	4	0	0	30	46	2008	0	0	1	0	0	0	0	96	
19018	45	794	1	1	0	21	11122016	12	11	2016	0	35.10908889	-81.47336111	18	8	0	0	0	3	31	0	0	12	481	2012	0	0	1	28	0	0	0	17	
19019	45	796	1	1	0	83	11122016	12	11	2016	0	35.01078333	-82.07480833	69	8	0	0	0	3	14	0	1	49	403	2013	0	0	1	28	0	0	0	99	
19020	45	800	1	1	0	79	11132016	13	11	2016	0	34.12443056	-81.20126111	21	8	0	0	0	7	2	0	1	58	37	2008	0	0	1	28	58	0	0	00	
19021	45	803	1	1	0	7	11142016	14	11	2016	0	34.59691111	-82.73216944	45	8	0	0	0	3	6	0	1	35	49	2011	0	0	1	0	0	0	0	96	
19022	45	803	1	2	0	7	11142016	14	11	2016	0	34.59691111	-82.73216944	35	8	0	0	0	7	6	0	1	35	49	2011	0	0	1	0	0	0	0	96	
19023	45	803	1	3	0	7	11142016	14	11	2016	0	34.59691111	-82.73216944	12	8	0	0	0	3	6	0	1	35	49	2011	0	0	1	0	0	0	0	96	
19024	45	804	2	1	0	47	11152016	15	11	2016	0	34.26331944	-82.08441111	18	8	0	0	0	3	15	0	0	20	421	2013	0	0	1	0	0	0	0	96	
19025	45	806	1	1	0	45	11172016	17	11	2016	0	34.77338056	-82.38338889	57	20	0	0	0	3	15	0	0	62	421	2012	0	0	1	0	0	0	0	96	
19026	45	809	2	1	0	63	11182016	18	11	2016	0	34.17463889	-81.31675000	52	2	0	0	0	3	14	0	0	35	402	2014	0	0	1	0	0	0	0	96	
19027	45	810	1	1	0	79	11192016	19	11	2016	0	33.94983889	-80.90150000	32	8	0	0	0	7	4	0	1	14	21	2008	0	0	1	28	0	0	0	96	
19028	45	813	1	1	0	55	11202016	20	11	2016	0	34.31258056	-80.76056111	26	8	0	0	0	7	30	0	1	49	472	2010	0	0	1	28	0	0	0	00	
19029	45	814	1	1	0	45	11202016	20	11	2016	0	34.75468611	-82.39213056	36	1	0	0	0	3	30	0	0	49	472	2009	0	0	1	0	0	0	0	96	
19030	45	815	1	1	0	53	11202016	20	11	2016	0	32.10563889	-81.08540000	27	1	0	0	0	99	4	0	1	52	34	2009	0	0	1	51	0	0	0	00	
19031	45	815	1	2	0	53	11202016	20	11	2016	0	32.10563889	-81.08540000	25	1	0	0	0	99	4	0	1	52	34	2009	0	0	1	51	0	0	0	00	
19032	45	815	1	3	0	53	11202016	20	11	2016	0	32.10563889	-81.08540000	27	0	0	0	0	99	4	0	1	52	34	2009	0	0	1	51	0	0	0	00	
19033	45	815	1	4	0	53	11202016	20	11	2016	0	32.10563889	-81.08540000	40	20	0	0	0	7	4	0	1	52	34	2009	0	0	1	51	0	0	0	00	
19034	45	816	3	1	0	45	11162016	16	11	2016	0	34.83931944	-82.44463056	19	8	0	0	0	7	4	0	1	20	22	2008	0	0	1	8	0	0	0	96	
19035	45	817	1	1	0	13	11212016	21	11	2016	0	32.24968056	-80.83720000	36	20	0	0	0	99	20	0	0	7	442	2012	0	0	1	0	0	0	0	17	
19036	45	819	1	1	0	45	11222016	22	11	2016	0	34.80748889	-82.43458056	55	20	0	0	0	3	4	0	0	48	34	2013	0	0	1	0	0	0	0	96	
19037	45	820	1	1	2460	83	11232016	23	11	2016	0	34.96788056	-81.93366111	79	1	0	0	0	3	4	0	0	12	37	2008	0	0	1	38	0	0	0	96	
19038	45	820	2	1	2460	83	11232016	23	11	2016	0	34.96788056	-81.93366111	36	8	0	0	0	7	6	0	1	35	51	2010	0	0	1	0	0	0	0	96	
19039	45	820	2	2	2460	83	11232016	23	11	2016	0	34.96788056	-81.93366111	35	8	0	0	0	7	6	0	1	35	51	2010	0	0	1	0	0	0	0	96	
19040	45	821	1	1	0	75	11232016	23	11	2016	0	33.33266111	-80.70856111	23	20	0	0	0	99	4	0	0	7	26	2013	0	0	1	28	51	0	0	00	
19041	45	825	1	1	1630	67	11262016	26	11	2016	0	34.18541667	-79.35069444	21	20	0	0	0	7	2	0	1	20	9	2011	0	0	1	28	0	0	0	96	
19042	45	825	1	2	1630	67	11262016	26	11	2016	0	34.18541667	-79.35069444	20	20	0	0	0	7	2	0	1	20	9	2011	0	0	1	28	0	0	0	96	
19043	45	826	1	1	0	39	11252016	25	11	2016	0	34.39806944	-81.37746944	34	1	0	0	0	3	4	0	1	20	2	2012	0	0	1	28	0	0	0	00	
19044	45	826	1	2	0	39	11252016	25	11	2016	0	34.39806944	-81.37746944	47	1	0	0	0	3	4	0	1	20	2	2012	0	0	1	28	0	0	0	00	
19045	45	826	1	3	0	39	11252016	25	11	2016	0	34.39806944	-81.37746944	46	20	0	0	0	3	4	0	1	20	2	2012	0	0	1	28	0	0	0	00	
19046	45	834	1	1	0	51	11292016	29	11	2016	0	33.91596944	-78.72071111	23	20	0	0	0	3	14	0	0	20	404	2012	0	0	1	0	0	0	0	96	
19047	45	837	1	1	0	89	11292016	29	11	2016	0	33.72129722	-79.80771389	42	2	0	0	0	3	4	0	1	12	37	2015	0	0	1	39	0	0	0	96	
19048	45	842	2	1	1430	63	11302016	30	11	2016	0	33.92938056	-81.07218056	38	8	0	0	0	3	4	0	1	20	37	2011	0	0	1	27	0	0	0	00	
19049	45	849	2	1	520	79	12022016	2	12	2016	0	34.00661944	-80.74368056	29	8	0	0	0	3	2	0	1	12	3	2013	0	0	1	38	0	0	0	96	
19050	45	850	2	1	0	31	12022016	2	12	2016	0	34.39053056	-80.08166944	81	8	0	0	0	3	4	0	1	12	17	2013	0	0	1	38	0	0	0	96	
19051	45	852	1	1	0	79	12042016	4	12	2016	0	33.90323056	-80.92725000	31	20	0	0	0	99	4	0	0	49	40	2011	0	0	1	0	0	0	0	96	
19052	45	862	1	1	0	13	12122016	12	12	2016	0	32.31148056	-80.93468056	73	8	0	0	0	3	2	0	1	34	48	2017	0	0	1	38	0	0	0	96	
19053	45	865	1	1	0	89	12142016	14	12	2016	0	33.73966111	-79.46132500	45	8	0	0	0	7	31	0	1	12	481	2013	0	0	1	28	0	0	0	96	
19054	45	867	1	1	0	51	12162016	16	12	2016	0	33.74186111	-78.82493056	23	20	0	0	0	3	4	0	0	30	52	2013	0	0	1	0	0	0	0	96	
19055	45	870	1	1	0	59	12182016	18	12	2016	0	34.33803056	-81.93266944	42	8	0	0	0	3	4	0	1	55	33	2013	0	0	1	0	0	0	0	96	
19056	45	871	1	1	0	3	12182016	18	12	2016	0	33.56930000	-81.81521111	30	2	0	0	0	3	2	0	1	20	9	2010	0	0	1	28	8	0	0	00	
19057	45	872	2	1	0	79	12182016	18	12	2016	0	34.14823056	-80.82791111	25	1	0	0	0	3	6	0	0	2	1	2014	0	0	1	28	0	0	0	00	
19058	45	874	1	1	0	91	12192016	19	12	2016	0	35.00240000	-81.05938889	31	20	0	0	0	7	4	0	1	55	35	2009	0	0	1	28	0	0	0	96	
19059	45	880	1	1	0	55	12222016	22	12	2016	0	34.32790000	-80.60220000	53	8	0	0	0	7	4	0	1	63	34	2012	0	0	1	39	28	0	0	00	
19060	45	880	1	2	0	55	12222016	22	12	2016	0	34.32790000	-80.60220000	28	8	0	0	0	7	4	0	1	63	34	2012	0	0	1	39	28	0	0	00	
19061	45	880	1	3	0	55	12222016	22	12	2016	0	34.32790000	-80.60220000	22	0	0	0	0	3	4	0	1	63	34	2012	0	0	1	39	28	0	0	00	
19062	45	884	1	1	0	83	12242016	24	12	2016	0	35.03193889	-81.96906944	19	1	0	0	0	7	4	0	2	49	32	2012	0	0	1	0	0	0	0	96	
19063	45	884	1	2	0	83	12242016	24	12	2016	0	35.03193889	-81.96906944	19	1	0	0	0	3	4	0	2	49	32	2012	0	0	1	0	0	0	0	96	
19064	45	884	1	3	0	83	12242016	24	12	2016	0	35.03193889	-81.96906944	19	1	0	0	0	3	4	0	2	49	32	2012	0	0	1	0	0	0	0	96	
19065	45	886	2	1	0	45	12252016	25	12	2016	0	34.77806111	-82.43759444	26	1	0	0	0	7	2	0	1	37	31	2013	0	0	1	28	0	0	0	96	
19066	45	886	2	2	0	45	12252016	25	12	2016	0	34.77806111	-82.43759444	15	0	0	0	0	7	2	0	1	37	31	2013	0	0	1	28	0	0	0	96	
19067	45	886	2	3	0	45	12252016	25	12	2016	0	34.77806111	-82.43759444	21	1	0	0	0	3	2	0	1	37	31	2013	0	0	1	28	0	0	0	96	
19068	45	888	1	1	0	31	12262016	26	12	2016	0	34.22556944	-79.99786111	40	99	0	0	0	3	20	0	1	49	442	2016	0	0	1	28	0	0	0	96	
19069	45	890	1	1	0	3	12282016	28	12	2016	0	33.62743889	-81.80883889	37	8	0	0	0	3	4	0	1	12	37	2011	0	0	1	28	0	0	0	98	
19070	45	891	1	1	1040	45	12292016	29	12	2016	0	34.86081111	-82.40456944	29	20	0	0	0	3	14	0	0	20	404	2011	0	0	1	0	0	0	0	96	
19071	45	892	1	1	0	35	12102016	10	12	2016	0	33.01073889	-80.24028889	69	20	0	0	0	3	30	0	0	49	472	2015	0	0	1	0	0	0	0	96	
19072	45	892	1	2	0	35	12102016	10	12	2016	0	33.01073889	-80.24028889	28	20	0	0	0	3	30	0	0	49	472	2015	0	0	1	0	0	0	0	96	
19073	45	892	1	3	0	35	12102016	10	12	2016	0	33.01073889	-80.24028889	1	20	0	0	0	4	30	0	0	49	472	2015	0	0	1	0	0	0	0	96	
19074	45	901	1	1	370	63	09262016	26	9	2016	0	33.95276111	-81.09691389	64	1	0	0	0	3	5	0	1	63	38	2015	0	0	1	0	0	0	0	96	
19075	45	904	2	1	2460	83	10202016	20	10	2016	0	34.94038889	-81.90913056	21	20	0	0	0	3	4	0	0	20	37	2012	0	0	1	0	0	0	0	96	
19076	45	907	1	1	440	23	10232016	23	10	2016	0	34.70384444	-81.22882222	79	20	0	0	0	3	4	0	0	20	22	2009	0	0	1	38	0	0	0	96	
19077	45	911	2	1	2970	91	11122016	12	11	2016	0	34.90586111	-81.03532222	24	8	0	0	0	99	4	0	0	6	51	2016	0	0	1	39	38	8	0	96	
19078	45	914	1	1	240	13	11212016	21	11	2016	0	32.24391944	-80.98033056	41	1	0	0	0	3	21	0	0	20	461	2013	0	0	1	0	0	0	0	96	
19079	45	914	2	1	240	13	11212016	21	11	2016	0	32.24391944	-80.98033056	27	8	0	0	0	7	31	0	1	20	481	2015	0	0	1	28	0	0	0	96	
19080	45	915	1	1	2615	45	11212016	21	11	2016	0	34.97747222	-82.45625000	57	20	0	0	0	3	14	0	0	49	401	2008	0	0	1	38	0	0	0	17	
19081	45	915	1	2	2615	45	11212016	21	11	2016	0	34.97747222	-82.45625000	998	20	0	0	0	3	14	0	0	49	401	2008	0	0	1	38	0	0	0	17	
19082	45	916	1	1	410	19	11232016	23	11	2016	0	33.01393889	-80.16353889	32	8	0	0	0	3	4	0	2	35	47	2009	0	0	1	28	0	0	0	96	
19083	45	916	1	2	410	19	11232016	23	11	2016	0	33.01393889	-80.16353889	32	8	0	0	0	3	4	0	2	35	47	2009	0	0	1	28	0	0	0	96	
19084	45	922	2	1	0	19	12042016	4	12	2016	0	33.01959722	-80.15845278	53	20	0	0	0	3	4	0	0	30	40	2017	0	0	1	0	0	0	0	96	
19085	45	923	1	1	870	41	12072016	7	12	2016	0	34.21416111	-79.74990000	21	8	0	0	0	7	2	0	1	12	3	2011	0	0	1	8	0	0	0	96	
19086	45	923	1	2	870	41	12072016	7	12	2016	0	34.21416111	-79.74990000	28	8	0	0	0	3	2	0	1	12	3	2011	0	0	1	8	0	0	0	96	
19087	45	924	1	1	700	77	12092016	9	12	2016	0	34.84063611	-82.60102778	31	8	0	0	0	3	4	0	1	37	31	2015	0	0	1	0	0	0	0	96	
19088	45	924	1	2	700	77	12092016	9	12	2016	0	34.84063611	-82.60102778	32	8	0	0	0	3	4	0	1	37	31	2015	0	0	1	0	0	0	0	96	
19089	45	926	1	1	520	79	12142016	14	12	2016	0	33.99848889	-80.81878056	52	1	0	0	0	3	6	0	0	7	27	2016	0	0	1	38	0	0	0	96	
19090	45	930	1	1	1080	53	12212016	21	12	2016	0	32.27963889	-81.08143056	71	20	0	0	0	3	4	0	0	12	23	2012	0	0	1	0	0	0	0	96	
19091	45	930	1	2	1080	53	12212016	21	12	2016	0	32.27963889	-81.08143056	59	20	0	0	0	3	4	0	0	12	23	2012	0	0	1	0	0	0	0	96	
19092	45	933	1	1	2720	29	10182016	18	10	2016	0	32.88041111	-80.70905000	23	20	0	0	0	3	4	0	0	37	32	2008	0	0	1	0	0	0	0	96	
19093	45	933	1	2	2720	29	10182016	18	10	2016	0	32.88041111	-80.70905000	22	20	0	0	0	3	4	0	0	37	32	2008	0	0	1	0	0	0	0	96	
19094	45	937	1	1	410	19	10222016	22	10	2016	0	32.84390000	-79.98341111	45	20	0	0	0	3	14	0	0	12	402	2014	0	0	1	0	0	0	0	96	
19095	45	937	2	1	410	19	10222016	22	10	2016	0	32.84390000	-79.98341111	31	20	0	0	0	3	4	0	0	63	34	2013	0	0	1	0	0	0	0	96	
19096	45	937	2	2	410	19	10222016	22	10	2016	0	32.84390000	-79.98341111	34	20	0	0	0	3	4	0	0	63	34	2013	0	0	1	0	0	0	0	96	
19097	45	937	3	1	410	19	10222016	22	10	2016	0	32.84390000	-79.98341111	36	20	0	0	0	3	4	0	0	49	32	2009	0	0	1	0	0	0	0	96	
